,Overall,Value,Rooms,Location,Cleanliness,Check in / front desk,Service,Business service
6152,2,2,2,2,3,3,3,3
6153,2,2,3,3,3,1,1,3
6154,2,3,2,3,4,2,2,3
6155,2,2,1,2,2,1,2,2
6156,2,2,1,5,1,3,4,3
6157,2,1,1,-1,1,-1,1,-1
6158,2,3,2,4,2,4,-1,-1
6159,2,2,2,1,4,2,2,-1
6160,2,4,4,1,3,3,4,2
6161,2,1,4,-1,2,-1,4,-1
6162,2,1,1,1,1,2,2,-1
6163,2,2,2,-1,3,-1,3,-1
6164,2,2,2,4,2,2,2,3
6165,2,2,2,4,3,4,4,-1
6166,2,2,2,5,2,3,1,3
6167,2,2,2,4,3,4,2,3
6168,2,4,5,-1,5,-1,2,-1
6169,2,2,1,2,1,1,1,-1
6170,2,3,2,-1,2,-1,3,-1
6171,2,4,2,3,5,2,4,2
6172,2,-1,3,3,3,2,2,3
6173,2,2,2,4,3,3,4,2
6174,2,2,4,-1,3,-1,2,-1
6175,2,2,1,3,1,3,1,-1
6176,2,1,2,2,1,2,-1,1
6177,2,2,2,-1,3,-1,2,-1
6178,2,2,3,4,3,2,1,-1
6179,2,2,3,4,2,3,3,3
6180,2,1,3,4,2,4,1,1
6181,2,3,3,4,2,4,3,-1
6182,2,3,3,4,3,3,3,1
6183,2,2,2,3,2,5,4,3
6184,2,3,2,4,2,5,5,5
6185,2,3,4,-1,4,-1,4,-1
6186,2,1,2,-1,2,-1,3,-1
6187,2,3,3,4,4,1,2,-1
6188,2,1,2,-1,2,-1,2,-1
6189,2,2,2,3,4,4,4,-1
6190,2,2,3,-1,5,2,2,5
6191,2,2,3,5,5,4,3,4
6192,2,2,2,3,2,2,2,1
6193,2,2,2,4,2,3,3,2
6194,2,3,2,-1,4,-1,3,-1
6195,2,2,4,-1,4,-1,3,-1
6196,2,3,1,-1,2,-1,3,-1
6197,2,3,4,3,4,1,3,3
6198,2,3,2,-1,5,-1,4,-1
6199,2,2,1,4,4,4,3,-1
6200,2,3,5,5,5,4,5,1
6201,2,3,4,-1,1,-1,2,-1
6202,2,2,2,4,3,2,-1,2
6203,2,4,4,3,4,3,3,3
6204,2,2,3,4,3,3,3,-1
6205,2,3,3,-1,3,-1,4,-1
6206,2,1,2,5,2,1,1,-1
6207,2,1,1,5,2,3,2,-1
6208,2,2,1,2,2,1,1,1
6209,2,2,2,-1,2,-1,1,-1
6210,2,2,2,2,3,1,2,3
6211,2,2,2,-1,4,-1,3,-1
6212,2,2,1,-1,1,-1,4,-1
6213,2,2,3,4,4,2,1,1
6214,2,2,2,2,2,3,1,2
6215,2,2,5,5,5,5,2,-1
6216,2,2,1,4,3,2,3,-1
6217,2,3,5,-1,4,-1,2,-1
6218,2,2,4,1,4,1,2,4
6219,2,2,1,5,1,2,2,-1
6220,2,3,3,-1,1,-1,4,-1
6221,2,1,2,1,3,1,-1,-1
6222,2,2,2,2,1,3,2,1
6223,2,3,5,4,5,1,-1,-1
6224,2,2,2,5,2,4,2,3
6225,2,2,2,4,2,2,1,1
6226,2,2,2,4,1,2,2,-1
6227,2,4,2,-1,5,-1,4,-1
6228,2,2,2,1,2,3,2,3
6229,2,-1,5,4,4,4,3,1
6230,2,4,4,4,5,2,2,1
6231,2,4,2,-1,3,-1,4,-1
6232,2,-1,2,1,4,4,1,-1
6233,2,3,2,-1,3,-1,2,-1
6234,2,2,3,4,3,4,3,2
6235,2,2,3,-1,3,-1,3,-1
6236,2,4,4,-1,5,-1,4,-1
6237,2,2,1,2,1,4,4,-1
6238,2,3,3,-1,3,-1,1,-1
6239,2,4,4,4,5,3,4,4
6240,2,2,3,4,3,3,3,3
6241,2,1,1,-1,3,-1,5,-1
6242,2,2,1,1,1,2,1,-1
6243,2,2,2,-1,2,-1,1,-1
6244,2,2,4,-1,3,-1,1,-1
6245,2,2,3,3,3,2,3,3
6246,2,3,2,4,3,4,2,3
6247,2,2,1,5,2,3,3,2
6248,2,3,3,4,5,2,3,4
6249,2,2,2,3,2,3,2,1
6250,2,1,2,-1,3,-1,2,-1
6251,2,2,2,3,3,3,5,3
6252,2,2,1,2,1,3,2,-1
6253,2,2,2,3,2,2,2,-1
6254,2,3,3,3,3,3,3,3
6255,2,2,1,2,1,1,1,1
6256,2,1,2,1,3,3,3,3
6257,2,3,2,2,2,3,4,4
6258,2,3,1,1,4,2,3,3
6259,2,2,1,5,1,1,4,1
6260,2,2,1,5,2,5,5,4
6261,2,2,2,4,2,5,-1,-1
6262,2,3,4,5,4,3,5,-1
6263,2,2,4,5,3,1,2,2
6264,2,1,3,-1,5,-1,3,-1
6265,2,1,2,-1,2,-1,1,-1
6266,2,2,2,5,5,5,3,5
6267,2,3,2,-1,3,-1,2,-1
6268,2,2,1,3,3,3,3,3
6269,2,2,2,-1,2,-1,3,-1
6270,2,-1,2,5,2,4,4,4
6271,2,2,4,4,3,2,2,-1
6272,2,2,2,-1,2,-1,2,-1
6273,2,2,2,3,1,1,2,2
6274,2,3,3,4,3,3,-1,-1
6275,2,4,4,1,4,3,3,3
6276,2,2,1,4,1,3,2,1
6277,2,3,1,2,2,3,5,4
6278,2,3,1,-1,1,-1,2,-1
6279,2,4,5,-1,5,-1,4,-1
6280,2,4,2,5,4,4,2,2
6281,2,1,2,2,2,2,2,2
6282,2,2,4,-1,3,-1,1,-1
6283,2,2,3,3,4,2,2,-1
6284,2,2,1,3,2,4,2,-1
6285,2,2,2,-1,3,-1,3,-1
6286,2,2,1,4,3,4,3,-1
6287,2,2,2,4,2,3,3,-1
6288,2,3,2,-1,3,-1,3,-1
6289,2,3,2,-1,3,-1,4,-1
6290,2,2,1,3,2,3,3,-1
6291,2,2,2,3,2,1,1,-1
6292,2,2,1,2,2,3,3,-1
6293,2,2,3,5,5,-1,1,-1
6294,2,3,2,-1,4,-1,4,-1
6295,2,3,3,3,3,2,2,-1
6296,2,2,2,2,2,1,2,2
6297,2,3,4,4,4,4,4,3
6298,2,2,3,1,3,2,-1,-1
6299,2,2,2,1,5,5,5,5
6300,2,2,2,-1,2,-1,3,-1
6301,2,3,2,5,3,4,5,3
6302,2,2,2,2,2,1,2,2
6303,2,2,3,4,4,2,2,-1
6304,2,2,2,3,3,2,4,3
6305,2,2,2,4,3,3,-1,2
6306,2,2,2,2,1,3,3,2
6307,2,3,4,-1,4,-1,2,-1
6308,2,2,4,1,4,3,4,-1
6309,2,3,4,3,4,2,2,-1
6310,2,1,4,-1,3,-1,1,-1
6311,2,3,1,5,1,3,2,2
6312,2,2,3,2,3,3,2,3
6313,2,1,2,3,3,4,4,3
6314,2,2,2,2,3,3,3,2
6315,2,2,2,4,5,4,3,3
6316,2,2,4,4,2,2,2,2
6317,2,2,3,2,4,4,3,-1
6318,2,2,1,3,2,2,2,3
6319,2,2,5,5,5,5,2,4
6320,2,2,2,-1,2,-1,2,-1
6321,2,2,2,-1,3,-1,3,-1
6322,2,2,3,3,1,3,-1,3
6323,2,2,4,4,2,3,1,3
6324,2,2,2,3,2,2,2,3
6325,2,3,2,-1,3,-1,1,-1
6326,2,3,2,-1,2,-1,4,-1
6327,2,1,2,4,3,3,3,2
6328,2,3,3,-1,3,-1,2,-1
6329,2,2,2,5,3,3,1,-1
6330,2,1,3,-1,3,-1,2,-1
6331,2,2,2,2,2,2,3,3
6332,2,2,2,2,2,3,-1,-1
6333,2,2,2,-1,2,-1,2,-1
6334,2,3,1,-1,5,-1,4,-1
6335,2,2,3,3,5,4,4,4
6336,2,1,3,-1,3,-1,2,-1
6337,2,2,3,4,4,4,1,3
6338,2,3,3,3,5,5,5,-1
6339,2,2,4,3,3,3,1,-1
6340,2,-1,1,3,2,3,3,1
6341,2,4,4,-1,5,-1,5,-1
6342,2,2,3,-1,3,-1,3,-1
6343,2,1,1,3,3,1,1,1
6344,2,2,1,5,5,5,5,5
6345,2,2,1,3,3,2,2,-1
6346,2,2,2,-1,2,-1,2,-1
6347,2,3,4,4,4,3,4,3
6348,2,3,3,3,3,3,2,3
6349,2,3,3,3,3,3,3,3
6350,2,2,2,4,2,3,4,-1
6351,2,3,2,-1,4,-1,2,-1
6352,2,1,2,-1,1,-1,1,-1
6353,2,2,2,-1,2,-1,2,-1
6354,2,2,3,-1,3,-1,2,-1
6355,2,2,2,4,1,3,4,4
6356,2,1,1,1,2,1,1,3
6357,2,2,3,3,3,1,1,1
6358,2,2,2,-1,2,-1,3,-1
6359,2,2,2,2,3,3,2,-1
6360,2,2,3,2,4,2,2,-1
6361,2,2,1,2,2,3,1,1
6362,2,2,4,5,4,3,4,-1
6363,2,2,3,3,3,1,1,-1
6364,2,2,3,-1,3,-1,2,-1
6365,2,4,3,4,3,4,3,2
6366,2,2,2,4,3,5,4,2
6367,2,3,3,-1,4,-1,2,-1
6368,2,2,2,5,3,4,4,-1
6369,2,5,5,5,5,5,3,1
6370,2,2,2,4,3,3,5,3
6371,2,4,5,5,4,3,3,-1
6372,2,2,2,-1,4,-1,3,-1
6373,2,1,3,-1,3,-1,2,-1
6374,2,2,4,3,4,3,1,2
6375,2,2,2,4,4,2,2,3
6376,2,2,1,4,1,3,2,2
6377,2,2,1,5,2,5,5,2
6378,2,2,3,3,3,1,3,-1
6379,2,2,1,4,1,1,1,-1
6380,2,2,3,4,3,2,1,3
6381,2,1,1,-1,2,-1,2,-1
6382,2,2,2,3,2,3,5,3
6383,2,2,3,-1,3,-1,1,-1
6384,2,3,3,-1,2,-1,2,-1
6385,2,2,5,-1,3,-1,5,-1
6386,2,1,1,5,1,2,2,3
6387,2,3,3,3,2,2,3,-1
6388,2,-1,2,2,2,2,2,2
6389,2,3,3,3,3,3,4,3
6390,2,3,3,-1,3,-1,3,-1
6391,2,4,4,4,4,4,4,4
6392,2,3,1,2,3,3,1,2
6393,2,1,2,3,3,2,2,-1
6394,2,2,4,4,4,2,2,-1
6395,2,2,2,4,3,1,3,-1
6396,2,1,1,3,4,2,1,-1
6397,2,2,3,2,4,3,3,-1
6398,2,2,5,-1,3,-1,1,-1
6399,2,2,5,5,4,2,2,-1
6400,2,2,3,5,4,1,2,1
6401,2,2,3,4,3,3,3,3
6402,2,3,2,3,3,3,3,2
6403,2,4,2,4,2,4,2,-1
6404,2,2,2,3,1,3,2,1
6405,2,3,2,4,3,2,4,2
6406,2,3,2,-1,2,-1,3,-1
6407,2,2,2,-1,2,-1,2,-1
6408,2,2,4,1,4,5,4,3
6409,2,4,1,4,1,4,4,-1
6410,2,3,3,5,5,1,1,3
6411,2,2,1,3,1,4,3,-1
6412,2,2,5,5,4,1,2,4
6413,2,2,4,1,4,4,4,4
6414,2,1,2,-1,3,-1,3,-1
6415,2,4,2,2,4,5,-1,4
6416,2,2,2,3,3,3,4,4
6417,2,2,2,2,2,2,2,2
6418,2,3,2,4,3,5,4,3
6419,2,2,2,-1,2,-1,1,-1
6420,2,2,2,4,4,5,3,-1
6421,2,2,3,3,2,3,2,3
6422,2,3,2,-1,3,-1,2,-1
6423,2,2,4,4,4,2,1,-1
6424,2,2,1,5,3,5,3,1
6425,2,3,5,-1,4,-1,2,-1
6426,2,2,1,4,5,1,3,5
6427,2,2,3,3,4,3,2,-1
6428,2,4,4,3,3,2,3,3
6429,2,1,3,2,4,2,3,4
6430,2,2,2,3,3,3,3,4
6431,2,2,2,5,3,3,2,-1
6432,2,1,3,1,2,3,2,4
6433,2,3,2,5,1,3,3,-1
6434,2,2,2,3,3,3,3,-1
6435,2,3,4,-1,4,-1,2,-1
6436,2,2,1,4,3,2,2,3
6437,2,1,1,4,1,1,1,1
6438,2,2,3,4,4,3,3,-1
6439,2,2,2,3,2,2,3,2
6440,2,2,2,3,3,3,-1,-1
6441,2,3,1,-1,3,-1,2,-1
6442,2,1,1,1,4,1,1,1
6443,2,2,3,-1,3,-1,3,-1
6444,2,2,3,3,3,2,3,1
6445,2,2,5,3,3,3,2,-1
6446,2,4,2,5,2,2,1,3
6447,2,2,3,3,3,5,-1,3
6448,2,2,2,2,2,1,2,-1
6449,2,2,2,4,4,2,2,2
6450,2,2,2,4,3,1,3,3
6451,2,2,4,4,4,3,4,5
6452,2,3,5,4,5,2,3,3
6453,2,2,2,2,2,2,1,2
6454,2,1,1,4,1,4,4,-1
6455,2,2,1,3,3,3,1,3
6456,2,1,1,2,2,2,2,1
6457,2,1,4,5,4,5,5,3
6458,2,2,3,4,3,3,3,1
6459,2,1,1,-1,1,-1,1,-1
6460,2,3,2,2,3,3,4,-1
6461,2,1,1,-1,1,-1,2,-1
6462,2,3,1,-1,2,-1,3,-1
6463,2,2,-1,1,2,-1,1,-1
6464,2,1,1,5,4,3,4,-1
6465,2,2,2,2,2,4,2,-1
6466,2,2,2,-1,1,-1,2,-1
6467,2,1,2,-1,3,-1,3,-1
6468,2,2,2,2,3,3,4,3
6469,2,3,2,5,1,4,4,4
6470,2,3,3,4,3,2,2,4
6471,2,2,1,-1,2,-1,1,-1
6472,2,1,2,-1,2,-1,2,-1
6473,2,2,2,5,4,3,2,3
6474,2,1,4,3,2,1,2,2
6475,2,2,2,5,3,4,3,1
6476,2,2,1,3,2,5,5,1
6477,2,2,2,3,3,4,4,-1
6478,2,2,1,3,1,2,3,3
6479,2,2,4,3,3,3,3,3
6480,2,2,3,-1,2,-1,2,-1
6481,2,3,1,2,1,3,1,2
6482,2,3,2,-1,5,-1,3,-1
6483,2,4,5,3,4,5,5,4
6484,2,3,1,5,2,3,3,-1
6485,2,4,5,3,5,3,2,-1
6486,2,3,4,-1,4,-1,1,-1
6487,2,2,2,4,1,4,3,-1
6488,2,1,3,4,4,3,3,-1
6489,2,3,2,-1,4,-1,4,-1
6490,2,2,3,5,2,3,3,-1
6491,2,3,4,-1,3,-1,1,-1
6492,2,1,2,3,3,4,2,2
6493,2,1,3,4,3,1,3,1
6494,2,3,2,-1,4,-1,3,-1
6495,2,4,2,-1,3,-1,4,-1
6496,2,1,2,1,3,3,3,2
6497,2,2,2,4,2,5,4,3
6498,2,2,2,4,4,1,1,-1
6499,2,3,2,-1,2,-1,4,-1
6500,2,2,3,-1,3,-1,2,-1
6501,2,3,3,4,2,2,2,1
6502,2,2,4,3,4,2,1,3
6503,2,3,4,5,4,3,4,4
6504,2,3,4,-1,2,-1,1,-1
6505,2,3,3,-1,4,-1,4,-1
6506,2,1,1,4,1,2,2,-1
6507,2,1,4,3,4,4,2,3
6508,2,2,3,3,4,5,1,1
6509,2,2,3,2,3,2,2,-1
6510,2,2,4,5,4,3,1,3
6511,2,2,3,4,3,2,3,3
6512,2,3,2,-1,2,-1,3,-1
6513,2,3,1,-1,2,-1,1,-1
6514,2,1,2,-1,3,-1,1,-1
6515,2,1,3,-1,3,-1,3,-1
6516,2,3,4,1,4,3,3,3
6517,2,2,4,3,2,3,1,-1
6518,2,2,5,5,3,1,2,2
6519,2,5,5,5,4,4,2,4
6520,2,3,2,-1,2,-1,2,-1
6521,2,4,4,3,5,4,4,1
6522,2,2,2,2,2,1,2,1
6523,2,2,4,5,4,5,4,4
6524,2,3,3,-1,3,-1,2,-1
6525,2,3,2,5,3,3,3,2
6526,2,2,3,2,3,2,3,3
6527,2,2,2,1,2,2,2,2
6528,2,3,2,-1,4,-1,3,-1
6529,2,2,3,1,3,4,4,3
6530,2,2,3,3,3,3,2,2
6531,2,2,2,1,4,3,2,1
6532,2,2,3,4,5,5,5,3
6533,2,3,4,2,4,4,3,-1
6534,2,2,2,4,3,3,3,-1
6535,2,1,1,-1,4,-1,2,-1
6536,2,2,2,5,2,3,3,3
6537,2,3,3,3,2,2,3,2
6538,2,1,2,1,1,3,2,-1
6539,2,2,2,2,2,3,3,4
6540,2,2,1,2,4,2,2,4
6541,2,2,3,3,4,3,4,3
6542,2,3,3,5,4,2,3,5
6543,2,2,2,3,3,1,3,2
6544,2,2,1,-1,2,-1,1,-1
6545,2,2,2,2,2,1,1,-1
6546,2,2,2,5,4,5,4,-1
6547,2,2,2,4,2,2,2,1
6548,2,1,2,-1,4,-1,3,-1
6549,2,3,2,2,2,3,2,3
6550,2,2,2,-1,3,-1,1,-1
6551,2,1,4,-1,4,-1,1,-1
6552,2,2,3,-1,4,-1,3,-1
6553,2,2,1,2,2,3,3,5
6554,2,1,1,-1,1,-1,1,-1
6555,2,3,3,1,3,5,4,3
6556,2,2,2,4,2,3,3,-1
6557,2,2,2,4,2,3,5,-1
6558,2,2,2,3,2,3,2,3
6559,2,2,3,5,3,4,4,1
6560,2,1,1,-1,2,-1,2,-1
6561,2,2,1,3,3,1,1,1
6562,2,3,3,3,4,4,4,4
6563,2,2,2,1,1,4,3,4
6564,2,2,2,3,1,3,2,-1
6565,2,3,1,4,4,4,4,4
6566,2,3,2,4,4,3,3,4
6567,2,2,2,4,1,3,2,-1
6568,2,2,2,3,2,4,4,-1
6569,2,2,2,-1,2,-1,2,-1
6570,2,4,4,5,4,4,4,-1
6571,2,3,2,5,3,4,3,3
6572,2,3,1,5,4,5,4,5
6573,2,2,2,4,4,3,3,-1
6574,2,3,2,3,3,3,1,3
6575,2,2,2,-1,2,-1,3,-1
6576,2,4,1,4,1,4,3,2
6577,2,2,1,-1,2,-1,2,-1
6578,2,2,3,4,4,1,1,-1
6579,2,2,4,-1,1,-1,4,-1
6580,2,2,2,5,3,2,1,3
6581,2,5,5,5,5,5,5,5
6582,2,2,1,3,4,3,3,3
6583,2,2,2,3,3,4,4,-1
6584,2,2,5,-1,4,-1,1,-1
6585,2,2,3,3,3,5,2,3
6586,2,3,3,-1,3,-1,3,-1
6587,2,2,2,4,2,3,3,-1
6588,2,2,4,-1,3,-1,2,-1
6589,2,1,1,1,1,2,1,1
6590,2,2,2,4,3,2,2,3
6591,2,5,4,-1,4,-1,4,-1
6592,2,4,2,3,3,3,3,3
6593,2,2,2,2,2,3,2,3
6594,2,4,4,5,4,2,3,3
6595,2,1,2,-1,2,-1,1,-1
6596,2,2,3,1,4,5,5,3
6597,2,2,1,1,4,3,4,-1
6598,2,3,3,-1,2,-1,3,-1
6599,2,2,2,2,3,3,3,3
6600,2,2,2,-1,2,-1,2,-1
6601,2,2,3,4,2,3,3,3
6602,2,1,1,2,2,1,3,1
6603,2,2,4,4,3,3,3,3
6604,2,2,2,3,2,2,1,1
6605,2,2,5,5,5,3,4,-1
6606,2,4,2,-1,3,-1,3,-1
6607,2,2,2,3,4,2,2,3
6608,2,2,3,5,5,5,1,4
6609,2,4,1,2,3,3,2,3
6610,2,2,3,3,3,4,4,2
6611,2,3,1,2,3,4,2,-1
6612,2,2,1,4,3,4,3,2
6613,2,2,2,3,3,1,1,3
6614,2,1,1,4,3,3,3,3
6615,2,4,2,5,3,3,3,-1
6616,2,2,1,3,2,2,1,-1
6617,2,5,2,4,3,3,4,3
6618,2,2,3,2,3,3,5,-1
6619,2,2,2,-1,1,-1,2,-1
6620,2,2,3,1,2,3,2,3
6621,2,2,3,4,3,1,2,3
6622,2,2,2,4,3,1,1,1
6623,2,3,3,4,3,1,2,3
6624,2,2,2,3,3,3,3,3
6625,2,1,2,5,2,3,2,3
6626,2,4,4,-1,4,-1,1,-1
6627,2,1,1,5,3,4,3,1
6628,2,3,3,-1,2,-1,3,-1
6629,2,2,3,2,3,1,1,-1
6630,2,4,4,4,4,3,3,-1
6631,2,3,5,3,5,1,1,5
6632,2,2,4,3,1,3,1,3
6633,2,2,2,4,2,3,2,2
6634,2,2,2,2,3,2,2,-1
6635,2,2,2,4,1,1,-1,-1
6636,2,2,5,2,4,5,3,2
6637,2,2,2,-1,2,-1,2,-1
6638,2,2,2,2,2,1,2,3
6639,2,2,1,3,2,2,2,-1
6640,2,3,4,-1,4,-1,4,-1
6641,2,4,4,-1,2,-1,2,-1
6642,2,-1,2,3,2,3,3,3
6643,2,2,5,5,4,2,2,5
6644,2,3,2,5,5,4,4,5
6645,2,2,3,-1,3,-1,3,-1
6646,2,3,4,-1,4,-1,2,-1
6647,2,2,1,5,1,4,1,2
6648,2,3,4,2,4,1,2,-1
6649,2,3,1,4,2,3,2,3
6650,2,2,2,-1,3,-1,3,-1
6651,2,4,3,4,4,3,4,4
6652,2,2,4,4,4,4,1,4
6653,2,3,2,4,1,3,4,-1
6654,2,1,3,3,3,2,1,-1
6655,2,2,1,5,4,5,4,2
6656,2,3,4,4,4,3,3,-1
6657,2,2,1,2,2,1,3,-1
6658,2,-1,2,3,2,3,3,-1
6659,2,2,2,4,2,2,2,2
6660,2,2,1,4,4,3,5,2
6661,2,3,2,-1,1,-1,4,-1
6662,2,3,3,-1,3,-1,2,-1
6663,2,-1,5,2,5,1,1,5
6664,2,2,3,3,3,3,2,3
6665,2,2,2,-1,3,-1,3,-1
6666,2,3,2,2,2,3,3,3
6667,2,3,2,4,2,1,3,-1
6668,2,2,1,-1,2,-1,5,-1
6669,2,2,2,2,2,1,3,-1
6670,2,2,5,5,4,3,4,3
6671,2,3,2,-1,2,-1,2,-1
6672,2,4,1,5,2,2,2,5
6673,2,2,2,3,5,3,3,4
6674,2,2,2,-1,3,-1,1,-1
6675,2,2,3,5,3,1,1,1
6676,2,-1,1,5,2,3,1,2
6677,2,4,-1,4,3,4,3,2
6678,2,2,3,3,3,4,4,-1
6679,2,2,1,4,1,3,2,2
6680,2,2,1,-1,2,-1,2,-1
6681,2,4,4,-1,5,-1,4,-1
6682,2,3,3,2,4,2,3,3
6683,2,3,4,4,3,1,3,-1
6684,2,2,3,1,3,4,4,-1
6685,2,2,1,-1,1,-1,4,-1
6686,2,2,-1,4,5,4,5,2
6687,2,1,2,-1,2,-1,3,-1
6688,2,2,2,4,3,3,2,-1
6689,2,2,3,4,3,3,2,3
6690,2,2,3,4,3,3,3,-1
6691,2,2,3,3,3,3,2,4
6692,2,2,3,4,3,2,4,4
6693,2,2,3,3,4,3,4,3
6694,2,2,3,4,4,1,1,-1
6695,2,3,1,-1,2,-1,3,-1
6696,2,2,2,5,3,3,3,-1
6697,2,2,4,2,4,3,3,1
6698,2,4,2,5,5,5,4,5
6699,2,2,2,-1,3,-1,2,-1
6700,2,2,2,3,2,4,3,3
6701,2,3,4,4,4,1,2,2
6702,2,2,2,2,1,1,2,3
6703,2,3,1,4,3,3,2,-1
6704,2,1,2,4,2,-1,-1,1
6705,2,3,3,4,3,4,3,-1
6706,2,3,2,3,5,4,1,2
6707,2,2,3,-1,3,-1,2,-1
6708,2,1,1,-1,3,-1,4,-1
6709,2,1,2,-1,2,-1,1,-1
6710,2,1,2,-1,2,-1,3,-1
6711,2,2,3,-1,3,-1,2,-1
6712,2,3,3,-1,4,-1,4,-1
6713,2,2,2,2,5,2,4,2
6714,2,3,3,4,3,1,2,3
6715,2,2,4,4,5,5,3,4
6716,2,2,2,3,2,2,1,2
6717,2,2,2,2,2,1,2,-1
6718,2,2,2,2,1,4,4,1
6719,2,2,2,1,3,3,3,4
6720,2,2,2,4,5,1,1,-1
6721,2,3,2,-1,2,-1,2,-1
6722,2,2,2,2,4,3,1,4
6723,2,-1,4,3,5,5,4,-1
6724,2,2,2,3,2,3,3,3
6725,2,3,3,-1,3,-1,5,-1
6726,2,4,4,5,4,2,4,3
6727,2,2,1,2,3,3,3,3
6728,2,2,1,-1,2,-1,1,-1
6729,2,1,2,-1,2,-1,2,-1
6730,2,2,3,4,3,2,3,-1
6731,2,2,2,-1,2,-1,3,-1
6732,2,1,2,-1,2,-1,2,-1
6733,2,2,4,4,4,4,3,4
6734,2,2,2,5,5,5,5,-1
6735,2,3,2,2,5,2,2,5
6736,2,3,5,-1,5,-1,3,-1
6737,2,2,1,3,1,1,2,4
6738,2,1,1,2,3,3,3,3
6739,2,2,4,5,4,4,4,-1
6740,2,2,2,-1,5,-1,3,-1
6741,2,2,2,2,3,2,1,1
6742,2,2,2,4,3,3,1,3
6743,2,3,3,3,3,3,2,1
6744,2,2,2,2,5,2,2,3
6745,2,1,4,5,5,3,3,2
6746,2,2,2,4,2,2,2,1
6747,2,3,4,-1,5,-1,4,-1
6748,2,1,2,-1,3,-1,1,-1
6749,2,3,2,3,3,3,3,-1
6750,2,2,2,3,3,3,4,3
6751,2,2,3,5,4,2,1,2
6752,2,2,2,2,3,2,2,3
6753,2,2,4,3,4,3,2,3
6754,2,2,3,4,3,3,3,4
6755,2,1,4,-1,3,-1,3,-1
6756,2,2,1,2,1,2,1,-1
6757,2,2,1,4,1,1,1,-1
6758,2,3,2,5,3,1,1,-1
6759,2,2,3,2,3,2,2,2
6760,2,2,2,-1,2,-1,2,-1
6761,2,2,3,3,2,4,1,3
6762,2,2,2,3,4,3,2,-1
6763,2,4,2,3,3,3,3,-1
6764,2,3,3,5,4,4,2,-1
6765,2,2,3,-1,3,-1,3,-1
6766,2,2,2,3,2,1,3,-1
6767,2,1,2,-1,3,-1,1,-1
6768,2,4,3,4,3,2,2,-1
6769,2,2,2,4,2,1,1,1
6770,2,2,2,4,3,1,-1,-1
6771,2,2,3,2,2,2,2,-1
6772,2,1,2,-1,3,-1,2,-1
6773,2,-1,4,3,4,5,3,5
6774,2,2,1,4,2,1,3,3
6775,2,3,2,-1,4,-1,5,-1
6776,2,2,2,1,2,3,2,3
6777,2,2,2,4,2,3,1,2
6778,2,3,3,2,3,2,3,3
6779,2,2,3,-1,4,2,2,-1
6780,2,2,3,2,3,1,1,-1
6781,2,2,3,5,3,1,1,3
6782,2,1,1,5,2,5,2,-1
6783,2,2,1,4,3,5,3,5
6784,2,2,2,3,2,5,3,-1
6785,2,2,2,3,2,2,1,1
6786,2,2,2,5,3,1,1,2
6787,2,4,4,2,4,2,1,-1
6788,2,2,1,-1,2,2,1,-1
6789,2,2,1,1,1,4,4,1
6790,2,2,1,3,1,2,1,1
6791,2,2,2,-1,3,-1,2,-1
6792,2,-1,2,3,2,2,2,3
6793,2,2,1,5,2,4,3,-1
6794,2,2,4,4,4,3,4,4
6795,2,2,2,2,3,2,1,4
6796,2,3,3,3,3,2,3,3
6797,2,3,3,-1,3,-1,1,-1
6798,2,2,5,2,5,1,2,2
6799,2,1,1,3,4,3,3,5
6800,2,2,4,5,4,4,3,1
6801,2,3,4,-1,4,-1,4,-1
6802,2,1,4,-1,4,-1,1,-1
6803,2,2,3,4,1,4,1,-1
6804,2,3,3,5,4,3,1,4
6805,2,3,2,-1,4,-1,3,-1
6806,2,3,4,3,5,4,2,3
6807,2,3,1,-1,1,-1,4,-1
6808,2,2,2,-1,4,-1,2,-1
6809,2,2,3,1,3,3,3,3
6810,2,2,3,5,3,1,2,-1
6811,2,3,4,2,4,4,4,3
6812,2,3,2,-1,2,-1,3,-1
6813,2,4,3,3,2,4,3,2
6814,2,1,2,3,2,1,1,-1
6815,2,3,1,2,1,2,3,2
6816,2,3,2,3,4,5,4,3
6817,2,1,1,-1,1,-1,1,-1
6818,2,3,3,4,4,2,1,3
6819,2,2,3,2,2,2,2,2
6820,2,2,2,4,3,1,1,-1
6821,2,2,1,1,3,2,1,-1
6822,2,3,2,-1,1,-1,3,-1
6823,2,2,4,3,4,1,1,-1
6824,2,4,5,4,4,1,2,-1
6825,2,1,1,3,2,3,2,-1
6826,2,3,4,5,5,2,2,3
6827,2,4,2,-1,2,-1,4,-1
6828,2,2,1,4,2,3,2,4
6829,2,5,5,4,3,3,2,3
6830,2,2,2,1,2,2,2,2
6831,2,2,2,3,5,2,2,-1
6832,2,3,2,-1,3,-1,3,-1
6833,2,2,2,-1,3,-1,3,-1
6834,2,2,4,4,4,4,1,3
6835,2,1,1,4,1,4,4,-1
6836,2,4,3,3,3,4,2,3
6837,2,2,3,-1,3,-1,3,-1
6838,2,2,1,2,1,3,3,2
6839,2,2,2,5,1,3,3,-1
6840,2,1,1,3,1,1,1,1
6841,2,2,2,4,4,1,1,1
6842,2,1,2,3,2,4,3,-1
6843,2,1,1,2,3,1,1,-1
6844,2,2,2,2,2,2,2,-1
6845,2,2,4,4,5,2,1,4
